tick,force_value,force_target
4908.0,-0.06671483682362217,
4909.0,-0.0667440831152019,-0.0667440831152019
4910.0,-0.0667440831152019,
4911.0,-0.06682718648479019,-0.06682718648479019
4912.0,-0.06682718648479019,
4913.0,-0.06687942912652652,-0.06687942912652652
4914.0,-0.06687942912652652,
4915.0,-0.06693373630642535,-0.06693373630642535
4916.0,-0.06693373630642535,
4917.0,-0.06698284457368256,-0.06698284457368256
4918.0,-0.06698284457368256,
4919.0,-0.06699518215271097,-0.06699518215271097
4920.0,-0.06699518215271097,
4921.0,-0.06702492184823086,-0.06702492184823086
4922.0,-0.06702492184823086,
4923.0,-0.06712853569902918,-0.06712853569902918
4924.0,-0.06712853569902918,
4925.0,-0.0671721901200902,-0.0671721901200902
4926.0,-0.0671721901200902,
4927.0,-0.0672079139741165,-0.0672079139741165
4928.0,-0.0672079139741165,
4929.0,-0.06721150405200073,-0.06721150405200073
4930.0,-0.06721150405200073,
4931.0,-0.06728766761107341,-0.06728766761107341
4932.0,-0.06728766761107341,
4933.0,-0.06732458334941707,-0.06732458334941707
4934.0,-0.06732458334941707,
4935.0,-0.06731456401034173,-0.06731456401034173
4936.0,-0.06731456401034173,
4937.0,-0.06734994087170616,-0.06734994087170616
4938.0,-0.06734994087170616,
4939.0,-0.06744420280028397,-0.06744420280028397
4940.0,-0.06744420280028397,
4941.0,-0.06747423845328743,-0.06747423845328743
4942.0,-0.06747423845328743,
4943.0,-0.06746962846152997,-0.06746962846152997
4944.0,-0.06746962846152997,
4945.0,-0.067483035355076,-0.067483035355076
4946.0,-0.067483035355076,
4947.0,-0.06757570343745797,-0.06757570343745797
4948.0,-0.06757570343745797,
4949.0,-0.06760810490917318,-0.06760810490917318
4950.0,-0.06760810490917318,
4951.0,-0.0676436363223041,-0.0676436363223041
4952.0,-0.0676436363223041,
4953.0,-0.06761963350604903,-0.06761963350604903
4954.0,-0.06761963350604903,
4955.0,-0.06763454663357395,-0.06763454663357395
4956.0,-0.06763454663357395,
4957.0,-0.0677457746271217,-0.0677457746271217
4958.0,-0.0677457746271217,
4959.0,-0.06770467787587048,-0.06770467787587048
4960.0,-0.06770467787587048,
4961.0,-0.0677262384531685,-0.0677262384531685
4962.0,-0.0677262384531685,
4963.0,-0.06782561290469548,-0.06782561290469548
4964.0,-0.06782561290469548,
4965.0,-0.0678447387951718,-0.0678447387951718
4966.0,-0.0678447387951718,
4967.0,-0.06786135009418634,-0.06786135009418634
4968.0,-0.06786135009418634,
4969.0,-0.06784179227728616,-0.06784179227728616
4970.0,-0.06784179227728616,
4971.0,-0.06785516634763804,-0.06785516634763804
4972.0,-0.06785516634763804,
4973.0,-0.06794516503623597,-0.06794516503623597
4974.0,-0.06794516503623597,
4975.0,-0.06791649963182309,-0.06791649963182309
4976.0,-0.06791649963182309,
4977.0,-0.06792504339829017,-0.06792504339829017
4978.0,-0.06792504339829017,
4979.0,-0.06802496135376504,-0.06802496135376504
4980.0,-0.06802496135376504,
4981.0,-0.06803782302700519,-0.06803782302700519
4982.0,-0.06803782302700519,
4983.0,-0.06805663396416173,-0.06805663396416173
4984.0,-0.06805663396416173,
4985.0,-0.06801804840734307,-0.06801804840734307
4986.0,-0.06801804840734307,
4987.0,-0.0680905492633728,-0.0680905492633728
4988.0,-0.0680905492633728,
4989.0,-0.06811303694131877,-0.06811303694131877
4990.0,-0.06811303694131877,
4991.0,-0.06807007517621909,-0.06807007517621909
4992.0,-0.06807007517621909,
4993.0,-0.06804059227436862,-0.06804059227436862
4994.0,-0.06804059227436862,
4995.0,-0.0681758256816133,-0.0681758256816133
4996.0,-0.0681758256816133,
4997.0,-0.06819538908435346,-0.06819538908435346
4998.0,-0.06819538908435346,
4999.0,-0.06813790428247016,-0.06813790428247016
5000.0,-0.06813790428247016,
5001.0,-0.06821650882930408,-0.06821650882930408
5002.0,-0.06821650882930408,
5003.0,-0.06821679811848325,-0.06821679811848325
5004.0,-0.06821679811848325,
5005.0,-0.06799172964944086,-0.06799172964944086
5006.0,-0.06799172964944086,
5007.0,-0.0682374673753416,-0.0682374673753416
5008.0,-0.0682374673753416,
5009.0,-0.0683263964816988,-0.0683263964816988
5010.0,-0.0683263964816988,
5011.0,-0.06823860594670185,-0.06823860594670185
5012.0,-0.06823860594670185,
5013.0,-0.06820117925853576,-0.06820117925853576
5014.0,-0.06820117925853576,
5015.0,-0.0683719590748519,-0.0683719590748519
5016.0,-0.0683719590748519,
5017.0,-0.0682992639185172,-0.0682992639185172
5018.0,-0.0682992639185172,
5019.0,-0.06837681355730922,-0.06837681355730922
5020.0,-0.06837681355730922,
5021.0,-0.06838452197028468,-0.06838452197028468
5022.0,-0.06838452197028468,
5023.0,-0.06829259718060506,-0.06829259718060506
5024.0,-0.06829259718060506,
5025.0,-0.06823840430829145,-0.06823840430829145
5026.0,-0.06823840430829145,
5027.0,-0.06841872442852964,-0.06841872442852964
5028.0,-0.06841872442852964,
5029.0,-0.06834539889160368,-0.06834539889160368
5030.0,-0.06834539889160368,
5031.0,-0.06842696228161589,-0.06842696228161589
5032.0,-0.06842696228161589,
5033.0,-0.06830715222050053,-0.06830715222050053
5034.0,-0.06830715222050053,
5035.0,-0.0682823140014403,-0.0682823140014403
5036.0,-0.0682823140014403,
5037.0,-0.06848036193835945,-0.06848036193835945
5038.0,-0.06848036193835945,
5039.0,-0.06834893020092142,-0.06834893020092142
5040.0,-0.06834893020092142,
5041.0,-0.06824780533704976,-0.06824780533704976
5042.0,-0.06824780533704976,
5043.0,-0.06856431622587432,-0.06856431622587432
5044.0,-0.06856431622587432,
5045.0,-0.06858639928085838,-0.06858639928085838
5046.0,-0.06858639928085838,
5047.0,-0.06856576874744653,-0.06856576874744653
5048.0,-0.06856576874744653,
5049.0,-0.06831875824748386,-0.06831875824748386
5050.0,-0.06831875824748386,
5051.0,-0.06853802389326778,-0.06853802389326778
5052.0,-0.06853802389326778,
5053.0,-0.0684884268433158,-0.0684884268433158
5054.0,-0.0684884268433158,
5055.0,-0.06849988842796478,-0.06849988842796478
5056.0,-0.06849988842796478,
5057.0,-0.0683338924662256,-0.0683338924662256
5058.0,-0.0683338924662256,
5059.0,-0.06849821718429762,-0.06849821718429762
5060.0,-0.06849821718429762,
5061.0,-0.06853346658961308,-0.06853346658961308
5062.0,-0.06853346658961308,
5063.0,-0.0683233363186438,-0.0683233363186438
5064.0,-0.0683233363186438,
5065.0,-0.06836008396517564,-0.06836008396517564
5066.0,-0.06836008396517564,
5067.0,-0.06838156676536009,-0.06838156676536009
5068.0,-0.06838156676536009,
5069.0,-0.06787129912786335,-0.06787129912786335
5070.0,-0.06787129912786335,
5071.0,-0.06832755597656773,-0.06832755597656773
5072.0,-0.06832755597656773,
5073.0,-0.0680188565844394,-0.0680188565844394
5074.0,-0.0680188565844394,
5075.0,-0.06843888399161649,-0.06843888399161649
5076.0,-0.06843888399161649,
5077.0,-0.06793174923346311,-0.06793174923346311
5078.0,-0.06793174923346311,
5079.0,-0.06812791935954378,-0.06812791935954378
5080.0,-0.06812791935954378,
5081.0,-0.06812197539260241,-0.06812197539260241
5082.0,-0.06812197539260241,
5083.0,-0.06779772751505313,-0.06779772751505313
5084.0,-0.06779772751505313,
5085.0,-0.06834496578227627,-0.06834496578227627
5086.0,-0.06834496578227627,
5087.0,-0.06786035088393913,-0.06786035088393913
5088.0,-0.06786035088393913,
5089.0,-0.06770930255277556,-0.06770930255277556
5090.0,-0.06770930255277556,
5091.0,-0.06810727449072894,-0.06810727449072894
5092.0,-0.06810727449072894,
5093.0,-0.06784963451258517,-0.06784963451258517
5094.0,-0.06784963451258517,
5095.0,-0.06769884846180546,-0.06769884846180546
5096.0,-0.06769884846180546,
5097.0,-0.06758543735240491,-0.06758543735240491
5098.0,-0.06758543735240491,
5099.0,-0.06764464245926274,-0.06764464245926274
5100.0,-0.06764464245926274,
5101.0,-0.06795122078502724,-0.06795122078502724
5102.0,-0.06795122078502724,
5103.0,-0.06749249426094787,-0.06749249426094787
5104.0,-0.06749249426094787,
5105.0,-0.06734556717108162,-0.06734556717108162
5106.0,-0.06734556717108162,
5107.0,-0.06780176709276028,-0.06780176709276028
5108.0,-0.06780176709276028,
5109.0,-0.06752030727658265,-0.06752030727658265
5110.0,-0.06752030727658265,
5111.0,-0.067245632956422,-0.067245632956422
5112.0,-0.067245632956422,
5113.0,-0.06753238761663846,-0.06753238761663846
5114.0,-0.06753238761663846,
5115.0,-0.0672819837636254,-0.0672819837636254
5116.0,-0.0672819837636254,
5117.0,-0.06709541427025364,-0.06709541427025364
5118.0,-0.06709541427025364,
5119.0,-0.06707477553613582,-0.06707477553613582
5120.0,-0.06707477553613582,
5121.0,-0.06721240204584213,-0.06721240204584213
5122.0,-0.06721240204584213,
5123.0,-0.06686310868094217,-0.06686310868094217
5124.0,-0.06686310868094217,
5125.0,-0.0668387595902829,-0.0668387595902829
5126.0,-0.0668387595902829,
5127.0,-0.0666981636151173,-0.0666981636151173
5128.0,-0.0666981636151173,
5129.0,-0.06694548967896116,-0.06694548967896116
5130.0,-0.06694548967896116,
5131.0,-0.06653435941640853,-0.06653435941640853
5132.0,-0.06653435941640853,
5133.0,-0.06651297537827942,-0.06651297537827942
5134.0,-0.06651297537827942,
5135.0,-0.0663283068177801,-0.0663283068177801
5136.0,-0.0663283068177801,
5137.0,-0.06666532981876452,-0.06666532981876452
5138.0,-0.06666532981876452,
5139.0,-0.06613259551204383,-0.06613259551204383
5140.0,-0.06613259551204383,
5141.0,-0.06597892886392057,-0.06597892886392057
5142.0,-0.06597892886392057,
5143.0,-0.06609825765435173,-0.06609825765435173
5144.0,-0.06609825765435173,
5145.0,-0.06575354383527987,-0.06575354383527987
5146.0,-0.06575354383527987,
5147.0,-0.06562891220754813,-0.06562891220754813
5148.0,-0.06562891220754813,
5149.0,-0.06559473964361649,-0.06559473964361649
5150.0,-0.06559473964361649,
5151.0,-0.06532588405024405,-0.06532588405024405
5152.0,-0.06532588405024405,
5153.0,-0.06522678915847292,-0.06522678915847292
5154.0,-0.06522678915847292,
5155.0,-0.06499649262982107,-0.06499649262982107
5156.0,-0.06499649262982107,
5157.0,-0.06531934064783732,-0.06531934064783732
5158.0,-0.06531934064783732,
5159.0,-0.06468193983463529,-0.06468193983463529
5160.0,-0.06468193983463529,
5161.0,-0.06477771917665595,-0.06477771917665595
5162.0,-0.06477771917665595,
5163.0,-0.06430660006764687,-0.06430660006764687
5164.0,-0.06430660006764687,
5165.0,-0.06405994975971774,-0.06405994975971774
5166.0,-0.06405994975971774,
5167.0,-0.06409955532929315,-0.06409955532929315
5168.0,-0.06409955532929315,
5169.0,-0.06367576774332466,-0.06367576774332466
5170.0,-0.06367576774332466,
5171.0,-0.06340363184656324,-0.06340363184656324
5172.0,-0.06340363184656324,
5173.0,-0.063428882354354,-0.063428882354354
5174.0,-0.063428882354354,
5175.0,-0.06297780825119308,-0.06297780825119308
5176.0,-0.06297780825119308,
5177.0,-0.06259259202473197,-0.06259259202473197
5178.0,-0.06259259202473197,
5179.0,-0.062398088219981405,-0.062398088219981405
5180.0,-0.062398088219981405,
5181.0,-0.06249877582238384,-0.06249877582238384
5182.0,-0.06249877582238384,
5183.0,-0.06196009297930584,-0.06196009297930584
5184.0,-0.06196009297930584,
5185.0,-0.06152315576141175,-0.06152315576141175
5186.0,-0.06152315576141175,
5187.0,-0.06114632904582043,-0.06114632904582043
5188.0,-0.06114632904582043,
5189.0,-0.06112298443026137,-0.06112298443026137
5190.0,-0.06112298443026137,
5191.0,-0.06049039696600787,-0.06049039696600787
5192.0,-0.06049039696600787,
5193.0,-0.06012836217641905,-0.06012836217641905
5194.0,-0.06012836217641905,
5195.0,-0.06016983299228749,-0.06016983299228749
5196.0,-0.06016983299228749,
5197.0,-0.05931741086509662,-0.05931741086509662
5198.0,-0.05931741086509662,
5199.0,-0.05930312328684839,-0.05930312328684839
5200.0,-0.05930312328684839,
5201.0,-0.05854620864500152,-0.05854620864500152
5202.0,-0.05854620864500152,
5203.0,-0.0581797301184035,-0.0581797301184035
5204.0,-0.0581797301184035,
5205.0,-0.05809720581174968,-0.05809720581174968
5206.0,-0.05809720581174968,
5207.0,-0.0572667096066551,-0.0572667096066551
5208.0,-0.0572667096066551,
5209.0,-0.056766489991077425,-0.056766489991077425
5210.0,-0.056766489991077425,
5211.0,-0.05658112851159666,-0.05658112851159666
5212.0,-0.05658112851159666,
5213.0,-0.05567980240922454,-0.05567980240922454
5214.0,-0.05567980240922454,
5215.0,-0.05513586779795504,-0.05513586779795504
5216.0,-0.05513586779795504,
5217.0,-0.05493753205744397,-0.05493753205744397
5218.0,-0.05493753205744397,
5219.0,-0.05381008454357711,-0.05381008454357711
5220.0,-0.05381008454357711,
5221.0,-0.05340352284198961,-0.05340352284198961
5222.0,-0.05340352284198961,
5223.0,-0.05261896344318662,-0.05261896344318662
5224.0,-0.05261896344318662,
5225.0,-0.05188137495290881,-0.05188137495290881
5226.0,-0.05188137495290881,
5227.0,-0.05156014214469198,-0.05156014214469198
5228.0,-0.05156014214469198,
5229.0,-0.05044639639774289,-0.05044639639774289
5230.0,-0.05044639639774289,
5231.0,-0.049641079262170665,-0.049641079262170665
5232.0,-0.049641079262170665,
5233.0,-0.04914911512396148,-0.04914911512396148
5234.0,-0.04914911512396148,
5235.0,-0.048144617090938216,-0.048144617090938216
5236.0,-0.048144617090938216,
5237.0,-0.0471253229681451,-0.0471253229681451
5238.0,-0.0471253229681451,
5239.0,-0.04659985408339394,-0.04659985408339394
5240.0,-0.04659985408339394,
5241.0,-0.04529428064540959,-0.04529428064540959
5242.0,-0.04529428064540959,
5243.0,-0.044798650571246657,-0.044798650571246657
5244.0,-0.044798650571246657,
5245.0,-0.04372167727790747,-0.04372167727790747
5246.0,-0.04372167727790747,
5247.0,-0.0427406456039062,-0.0427406456039062
5248.0,-0.0427406456039062,
5249.0,-0.04119152209818413,-0.04119152209818413
5250.0,-0.04119152209818413,
5251.0,-0.04000753317625862,-0.04000753317625862
5252.0,-0.04000753317625862,
5253.0,-0.03894016585440563,-0.03894016585440563
5254.0,-0.03894016585440563,
5255.0,-0.0375881815285544,-0.0375881815285544
5256.0,-0.0375881815285544,
5257.0,-0.03614700197896713,-0.03614700197896713
5258.0,-0.03614700197896713,
5259.0,-0.03510865762161165,-0.03510865762161165
5260.0,-0.03510865762161165,
5261.0,-0.03352071222521786,-0.03352071222521786
5262.0,-0.03352071222521786,
5263.0,-0.03234364225666761,-0.03234364225666761
5264.0,-0.03234364225666761,
5265.0,-0.03054123364203961,-0.03054123364203961
5266.0,-0.03054123364203961,
5267.0,-0.02894766300372169,-0.02894766300372169
5268.0,-0.02894766300372169,
5269.0,-0.027319233007942607,-0.027319233007942607
5270.0,-0.027319233007942607,
5271.0,-0.025833236759643757,-0.025833236759643757
5272.0,-0.025833236759643757,
5273.0,-0.0237643217970231,-0.0237643217970231
5274.0,-0.0237643217970231,
5275.0,-0.021833084916615196,-0.021833084916615196
5276.0,-0.021833084916615196,
5277.0,-0.020179550623901248,-0.020179550623901248
5278.0,-0.020179550623901248,
5279.0,-0.017902074242267706,-0.017902074242267706
5280.0,-0.017902074242267706,
5281.0,-0.015830998846673078,-0.015830998846673078
5282.0,-0.015830998846673078,
5283.0,-0.013635727294133797,-0.013635727294133797
5284.0,-0.013635727294133797,
5285.0,-0.011436847608506058,-0.011436847608506058
5286.0,-0.011436847608506058,
5287.0,-0.009044591473637207,-0.009044591473637207
5288.0,-0.009044591473637207,
5289.0,-0.006553871692603557,-0.006553871692603557
5290.0,-0.006553871692603557,
5291.0,-0.004057966092944468,-0.004057966092944468
5292.0,-0.004057966092944468,
5293.0,-0.0013416189056615138,-0.0013416189056615138
5294.0,-0.0013416189056615138,
5295.0,0.001424533766050201,0.001424533766050201
5296.0,0.001424533766050201,
5297.0,0.003900733207736165,0.003900733207736165
5298.0,0.003900733207736165,
5299.0,0.006983938134685459,0.006983938134685459
5300.0,0.006983938134685459,
5301.0,0.009926441156247523,0.009926441156247523
5302.0,0.009926441156247523,
5303.0,0.013265567597131607,0.013265567597131607
5304.0,0.013265567597131607,
5305.0,0.016612174306681743,0.016612174306681743
5306.0,0.016612174306681743,
5307.0,0.020238922524786457,0.020238922524786457
5308.0,0.020238922524786457,
5309.0,0.024003899805123144,0.024003899805123144
5310.0,0.024003899805123144,
5311.0,0.0277666239782837,0.0277666239782837
5312.0,0.0277666239782837,
5313.0,0.031238794297568533,0.031238794297568533
5314.0,0.031238794297568533,
5315.0,0.03559972670029402,0.03559972670029402
5316.0,0.03559972670029402,
5317.0,0.039755409041553356,0.039755409041553356
5318.0,0.039755409041553356,
5319.0,0.044511150843876336,0.044511150843876336
5320.0,0.044511150843876336,
5321.0,0.049018524943340004,0.049018524943340004
5322.0,0.049018524943340004,
5323.0,0.053923258927721894,0.053923258927721894
5324.0,0.053923258927721894,
5325.0,0.05918097512133923,0.05918097512133923
5326.0,0.05918097512133923,
5327.0,0.06377159891674335,0.06377159891674335
5328.0,0.06377159891674335,
5329.0,0.06957922118827874,0.06957922118827874
5330.0,0.06957922118827874,
5331.0,0.07511385909878143,0.07511385909878143
5332.0,0.07511385909878143,
5333.0,0.07994688102290086,0.07994688102290086
5334.0,0.07994688102290086,
5335.0,0.08348287252321013,0.08348287252321013
5336.0,0.08348287252321013,
5337.0,0.08638909420323553,0.08638909420323553
5338.0,0.08638909420323553,
5339.0,0.08829792762974933,0.08829792762974933
5340.0,0.08829792762974933,
5341.0,0.08961535360620308,0.08961535360620308
5342.0,0.08961535360620308,
5343.0,0.09021792080907935,0.09021792080907935
5344.0,0.09021792080907935,
5345.0,0.0902973871347376,0.0902973871347376
5346.0,0.0902973871347376,
5347.0,0.08993530085705481,0.08993530085705481
5348.0,0.08993530085705481,
5349.0,0.08929971916715447,0.08929971916715447
5350.0,0.08929971916715447,
5351.0,0.08822056805141665,0.08822056805141665
5352.0,0.08822056805141665,
5353.0,0.08699377741278261,0.08699377741278261
5354.0,0.08699377741278261,
5355.0,0.08543886023882863,0.08543886023882863
5356.0,0.08543886023882863,
5357.0,0.08393683405923455,0.08393683405923455
5358.0,0.08393683405923455,
5359.0,0.08224572281278328,0.08224572281278328
5360.0,0.08224572281278328,
5361.0,0.08039907397535724,0.08039907397535724
5362.0,0.08039907397535724,
5363.0,0.07877267373575252,0.07877267373575252
5364.0,0.07877267373575252,
