tick,tick_dt,input_force,output_ang_vel,output_angle,output_speed,output_position
4551.0,0.004519007999988389,0.06686298316373165,5.9747519766761595e-06,2.0665424854663724e-05,1.756312968055938e-05,0.0011972318566058572
4552.0,0.004890115999842237,0.06686298316373165,1.2384773679302975e-05,2.0694642084899957e-05,1.9633078877202255e-05,0.0011973177423473154
4553.0,0.005452923999655468,0.06661300088980456,-5.1622986688584056e-06,2.076217531452613e-05,1.2521904643756426e-05,0.0011974248000343121
4554.0,0.004925956999613845,0.06661300088980456,-3.0564343272013463e-06,2.073674605326417e-05,1.2741681087512827e-05,0.0011974864823981405
4555.0,0.0044965800002501055,0.06681531046601476,1.3991359522792073e-05,2.0723002551796398e-05,1.8175022998325647e-05,0.0011975437763864882
4556.0,0.004825965999771142,0.06681531046601476,1.9589488784595106e-05,2.0790524377143967e-05,1.9900214295611823e-05,0.0011976314884295232
4557.0,0.00538079599982666,0.06642058641916303,-1.490667457540207e-06,2.0895931420034764e-05,1.1133247942924907e-05,0.0011977385674230008
4558.0,0.0048398099997939426,0.06642058641916303,3.173262314808304e-06,2.0888716872767393e-05,1.2584871911741636e-05,0.0011977924502277252
4559.0,0.005509444000381336,0.06662868666699558,2.880402687753563e-05,2.090619978378935e-05,2.1590141669289427e-05,0.001197861785874775
4560.0,0.00486678800007212,0.06662868666699558,1.770905836627845e-05,2.1046382876150697e-05,1.786227681060453e-05,0.001197966860517171
4561.0,0.004349706000084552,0.06639013336151661,2.813977951435856e-05,2.1123412073582346e-05,1.994937263754843e-05,0.0011980445561697891
4562.0,0.005798493999918719,0.06639013336151661,4.13512755283861e-05,2.128658041625539e-05,2.4813356417751054e-05,0.0011981602324873301
4563.0,0.004438281999682658,0.06593970829271079,4.876527869757365e-05,2.1470109038096944e-05,3.0311949504778623e-05,0.0011982703611604709
4564.0,0.00482834800004639,0.06593970829271079,5.706483881796002e-05,2.1705564773968078e-05,3.023166373378358e-05,0.0011984167178012398
4565.0,0.005424313999810693,0.06564587908601881,1.9511940900927307e-05,2.201510237806528e-05,1.4603008983681124e-05,0.0011985807038380684
4566.0,0.004824880000342091,0.06564587908601881,1.7927417919517162e-05,2.210924515148602e-05,1.3022262613895872e-05,0.0011986511616040587
4567.0,0.005405405000146857,0.06612170587133046,4.470723027095873e-05,2.2206150105947902e-05,2.2449643185100426e-05,0.001198721552207505
4568.0,0.0048868899998524284,0.06612170587133046,2.782343311125104e-05,2.242462942248015e-05,1.5987604180556162e-05,0.0011988312611442866
4569.0,0.004549360000055458,0.06591542067398669,3.7189031088049255e-05,2.2551208236140694e-05,1.772206452820764e-05,0.0011989039945112423
4570.0,0.004827703000046313,0.06591542067398669,3.6088536487539856e-05,2.2730745833093284e-05,1.648715127806148e-05,0.0011989895513753322
4571.0,0.005399223000040365,0.06566686999654797,1.896880303438504e-05,2.2925595889334605e-05,9.161027536342883e-06,0.001199078569181718
4572.0,0.004940699000144377,0.06566686999654797,2.9438092891353706e-05,2.3019315035520526e-05,1.3292441866210321e-05,0.001199123831061307
4573.0,0.005548447000364831,0.06571727562664821,4.752538687467644e-05,2.3182650733720018e-05,1.88757814005545e-05,0.001199197583470507
4574.0,0.004823801999918942,0.06571727562664821,3.8170704217280297e-05,2.3411903789973003e-05,1.56091379602173e-05,0.0011992886365025772
4575.0,0.004444907999641146,0.06551116176139557,5.8897192045812035e-05,2.3581569058500327e-05,2.22741651448875e-05,0.001199358017684764
4576.0,0.0057878279999385995,0.06551116176139557,5.781384048135362e-05,2.392245587574084e-05,2.0848791673032046e-05,0.0011994869367214648
4577.0,0.004425399999945512,0.06508281745113054,6.968416096325076e-05,2.4178305245403872e-05,2.797611734154696e-05,0.0011995792009641335
4578.0,0.00485073400022884,0.06508281745113054,8.387707247460453e-05,2.4516324574265733e-05,3.057916386556408e-05,0.0011997149056677165
4579.0,0.0054768079999121255,0.06462304558397597,4.8911233431239405e-05,2.4975703195803857e-05,1.6077235542483418e-05,0.0011998823818770061
4580.0,0.004873178000252665,0.06462304558397597,4.5503888692507185e-05,2.5214056342526195e-05,1.3499472368158859e-05,0.0011999607291075566
4581.0,0.005403817000114941,0.06504723533819606,7.119904236696365e-05,2.5459951029814102e-05,2.228977949590859e-05,0.0012000336777858323
4582.0,0.00479157000017949,0.06504723533819606,5.128054493757458e-05,2.5801106225261154e-05,1.4250846209521106e-05,0.0012001404808245756
4583.0,0.004492657999890071,0.06484784468829219,7.007851369105852e-05,2.603149217571367e-05,2.0129818948244803e-05,0.001200204505002804
4584.0,0.004803756999990583,0.06484784468829219,6.098581906554336e-05,2.6368132326406027e-05,1.5324159101822833e-05,0.001200301203761485
4585.0,0.005582177999713167,0.06454758103166856,4.970992178970482e-05,2.670856602388819e-05,1.0472565581910465e-05,0.0012003867459452874
4586.0,0.004839489000005415,0.06454758103166856,6.552507510256133e-05,2.6949136643580595e-05,1.7032815287163124e-05,0.001200437427811223
4587.0,0.004524486000264005,0.06441695252539273,8.388114933503005e-05,2.724560392854838e-05,2.2408879221268778e-05,0.001200514492545535
4588.0,0.005785625000044092,0.06441695252539273,7.69887933453218e-05,2.7730908803173562e-05,1.831827714368485e-05,0.0012006441419173805
4589.0,0.004304003000015655,0.06405062006761403,9.042358412457481e-05,2.806226880069941e-05,2.5821708937463437e-05,0.001200722983837162
4590.0,0.005784074000075634,0.06405062006761403,0.00011863274633776904,2.8585285502628017e-05,3.445440627437331e-05,0.0012008723385124646
4591.0,0.0043912870000895055,0.0633407295138732,0.00010925551914405551,2.9106235939405978e-05,3.255721035033608e-05,0.001201023637698833
4592.0,0.0049345000002176675,0.0633407295138732,0.00011143603672006741,2.9645357298646102e-05,2.9341606160298776e-05,0.0012011842912533139
4593.0,0.005439579999801936,0.0632562103869706,8.733576466856293e-05,3.0251522535245774e-05,1.969562834539173e-05,0.0012013438972673456
4594.0,0.004941677000260825,0.0632562103869706,7.134307773581434e-05,3.06831076748086e-05,1.0875576540878126e-05,0.0012014412267009457
4595.0,0.005302490000303806,0.06364032424440536,9.661609383881536e-05,3.1061403631093656e-05,1.9547208173649794e-05,0.0012014988943368013
4596.0,0.004816888999812363,0.06364032424440536,7.386857576160318e-05,3.152679263071068e-05,9.645045099563646e-06,0.00120159305106883
4597.0,0.004333798000061506,0.06343128308547191,9.503386661635602e-05,3.184692411661371e-05,1.6846895990465992e-05,0.001201634850745993
4598.0,0.005005406999771367,0.06343128308547191,0.00010803953886327117,3.2322607297790554e-05,2.1349781878223555e-05,0.001201719176317108
4599.0,0.005318171999988408,0.06277838616220194,0.00010611718333254092,3.289718014826486e-05,2.141259690367997e-05,0.0012018327181292985
4600.0,0.004832541000268975,0.06277838616220194,7.803926444803648e-05,3.3409995787552423e-05,6.736351936949544e-06,0.0012019361953817579
4601.0,0.005474548000165669,0.06300154034860429,0.00011364631185983756,3.383722548667082e-05,2.0132918084024795e-05,0.0012019730738637828
4602.0,0.004876068000157829,0.06300154034860429,0.00010506380976647645,3.439137263126653e-05,1.6945702262899174e-05,0.001202071243341402
4603.0,0.005260663000171917,0.062480018008315555,0.0001215556690878287,3.4944077927962134e-05,2.11030435830342e-05,0.0012021603889703083
4604.0,0.0048820090000845084,0.062480018008315555,9.748626742667355e-05,3.553751379846021e-05,1.0566730736862303e-05,0.0012022634142190099
4605.0,0.004425151999839727,0.06234357020606079,0.00011085338920788015,3.596890534972026e-05,1.4162950369146945e-05,0.0012023101736086618
4606.0,0.005796409999675234,0.06234357020606079,0.0001319776434195481,3.6611457043422706e-05,2.1824040023534705e-05,0.0012023922678758064
4607.0,0.004337355000188836,0.06163236927850092,0.00014139788099224815,3.718389093502162e-05,2.745733281034821e-05,0.0012024869264849268
4608.0,0.004829388999951334,0.06163236927850092,0.00015739789454815716,3.786675630610201e-05,3.047533869276119e-05,0.001202619528625969
4609.0,0.005396083000050567,0.06107368975413297,0.00012887462403325998,3.871608840911707e-05,1.8458229106647294e-05,0.0012027839760830098
4610.0,0.004826646999845252,0.06107368975413297,0.00011853579878702695,3.933812072656339e-05,1.2047908612834758e-05,0.0012028730674391499
4611.0,0.005383421000260569,0.06137195724493065,0.00014552876368399852,3.997624883503613e-05,2.1001712223246923e-05,0.0012029379264033855
4612.0,0.004847010000048613,0.06137195724493065,0.00013108015267595486,4.068162820790718e-05,1.487207459078046e-05,0.0012030397219125496
4613.0,0.005339451000054396,0.06096120848183771,0.00014975302946195333,4.1381524260200094e-05,1.9914764509584937e-05,0.0012031191306260962
4614.0,0.0047998230002122,0.06096120848183771,0.0001338531637321599,4.210031229536303e-05,1.2938464030303527e-05,0.0012032147179708332
4615.0,0.004416844999923342,0.06065270020634798,0.00015140871732063937,4.2691520972317344e-05,1.7910386153558205e-05,0.001203271865160992
4616.0,0.00580546899982437,0.06065270020634798,0.00016016413773123253,4.357051958702549e-05,1.9941963069364553e-05,0.0012033758433525814
4617.0,0.004352109000137716,0.059979230807936205,0.00017385010438010905,4.4267571372344886e-05,2.717340836773265e-05,0.0012034626329495359
4618.0,0.005072186000234069,0.059979230807936205,0.00019155153151925,4.5149371437920905e-05,3.06478704946321e-05,0.0012036004615310373
4619.0,0.004964353000104893,0.0592836333991936,0.00017082011801927157,4.610030085809318e-05,2.2202663349651815e-05,0.0012037526083788742
4620.0,0.004850705000080779,0.0592836333991936,0.00013601428363943543,4.6928898858683653e-05,3.421614319952609e-06,0.0012038603069489994
4621.0,0.0055169330003081996,0.059709979489567494,0.0001465457759199588,4.767928054860734e-05,6.1313472416062755e-06,0.0012038791837659555
4622.0,0.004903977000140003,0.059709979489567494,0.0001696264350295705,4.8397937663186486e-05,1.6025486459274657e-05,0.0012039092517518082
4623.0,0.004436328999872785,0.05902164289599382,0.00018395981979884072,4.915045633605321e-05,1.909998665328146e-05,0.0012039803460821244
4624.0,0.005805552999845531,0.05902164289599382,0.00019594312544272496,5.021844481973741e-05,2.2263235225988346e-05,0.0012040912320669364
4625.0,0.004429204000189202,0.05827993753672888,0.0002051717916182218,5.1086316894757904e-05,2.7345852349949464e-05,0.0012041898404774566
4626.0,0.004796094999619527,0.05827993753672888,0.00021834822617730832,5.207034029860104e-05,2.8676399241435645e-05,0.0012043209937831726
4627.0,0.005379098000048543,0.05765693985154029,0.00018442405058056858,5.3244856805345545e-05,1.330170546923436e-05,0.0012044752469449807
4628.0,0.004844631999731064,0.05765693985154029,0.00018770908177892065,5.413832346230819e-05,1.285058262934335e-05,0.001204539688812948
4629.0,0.005604877000223496,0.05773854730192686,0.0002120995205559803,5.519040977750393e-05,1.9948776635021263e-05,0.0012046117147479667
4630.0,0.00487507599973469,0.05773854730192686,0.00021052046184726978,5.622441105972163e-05,1.926866785386028e-05,0.0012047089665501642
4631.0,0.004317697000260523,0.05707273095701235,0.00022082265373909738,5.7133374626333044e-05,2.009047280689625e-05,0.001204792162819556
4632.0,0.005859205999968253,0.05707273095701235,0.0002364778161212885,5.8427220044050074e-05,2.4507241892955093e-05,0.0012049098770383682
4633.0,0.004417508999722486,0.056261003342671194,0.000246169710547497,5.947186292500059e-05,2.973900400905955e-05,0.0012050181379999888
4634.0,0.004834141999708663,0.056261003342671194,0.00025396321054855337,6.066188226181437e-05,2.8220451375343966e-05,0.0012051619005682985
4635.0,0.0054107640003167035,0.0556386059177711,0.00022538301351325015,6.203601725885533e-05,1.4967710762148167e-05,0.001205314594770673
4636.0,0.0048275230001308955,0.0556386059177711,0.0002250342461330426,6.312405894042936e-05,1.2450958997716204e-05,0.0012053868517386366
4637.0,0.005476608000208216,0.05562634824289597,0.0002519033323092647,6.43564832931224e-05,2.036128778873721e-05,0.0012054550407602938
4638.0,0.004836825999973371,0.05562634824289597,0.00024461379179621504,6.55748958803158e-05,1.6658858637543098e-05,0.0012055535247664634
4639.0,0.004310841000005894,0.05493068855503004,0.00025725287170589483,6.662938704315782e-05,1.8461509728754785e-05,0.0012056253384572914
4640.0,0.005789898999864818,0.05493068855503004,0.00027444670758922806,6.811885518776014e-05,2.3173919111541087e-05,0.0012057322287340059
4641.0,0.004330981999828509,0.054011232694583126,0.0002840833541665828,6.930747893824129e-05,2.795582917494928e-05,0.0012058325945605434
4642.0,0.005788971000129095,0.054011232694583126,0.00030261189443748615,7.095202923713103e-05,3.0495888100699134e-05,0.0012059944300449217
4643.0,0.004298470999856363,0.05313985430998735,0.0002984344647681888,7.225279768958217e-05,2.925932162301298e-05,0.0012061255157355373
4644.0,0.004836682000131987,0.05313985430998735,0.00030699094715048373,7.369623029354548e-05,2.7700833971764272e-05,0.0012062670337697674
4645.0,0.005427506000160065,0.05260210479863829,0.0002883761467494273,7.536242550119956e-05,1.8566396375926752e-05,0.0012064173802123586
4646.0,0.004806652999832295,0.05260210479863829,0.0002811291190021421,7.674854957205277e-05,1.2258052162296723e-05,0.0012065066224371949
4647.0,0.00545953200025906,0.05244372518168848,0.0003100319540660517,7.82833829934496e-05,2.0547643417733164e-05,0.0012065735456652357
4648.0,0.0048060169997370394,0.05244372518168848,0.0003032829796398547,7.977340183515274e-05,1.660992998099145e-05,0.001206672297988806
4649.0,0.005354360000183078,0.051610613339089347,0.00032262753651873154,8.139728809007272e-05,2.0287482653182213e-05,0.001206761233533502
4650.0,0.004791571999703592,0.051610613339089347,0.00031125167284233883,8.294318116038922e-05,1.4000371716321182e-05,0.0012068584424673274
4651.0,0.004382759000236547,0.05092018716759636,0.0003268610910910795,8.430732223087766e-05,1.6773593960541985e-05,0.0012069198027224739
4652.0,0.004879132000041864,0.05092018716759636,0.00033553104290409507,8.590212063998874e-05,1.761244458647496e-05,0.0012070016433015224
4653.0,0.005424998999842501,0.05000520442770741,0.00033490643950154924,8.772237621215957e-05,1.5571075913471212e-05,0.0012070971907957887
4654.0,0.0048399310003333085,0.05000520442770741,0.00033388117617147076,8.934330027091436e-05,1.1746378413956805e-05,0.001207172553728811
4655.0,0.005287604999921314,0.04944239203902877,0.00036098867270294534,9.110873204741824e-05,1.893131848843424e-05,0.0012072346639380436
4656.0,0.004819697000129963,0.04944239203902877,0.00034786118096369475,9.284858807032552e-05,1.1275114039933055e-05,0.0012073259071569708
4657.0,0.005371891999857326,0.04861365403462626,0.0003707646149579133,9.471726076540532e-05,1.649698451693759e-05,0.0012073864758518793
4658.0,0.004941196999880049,0.04861365403462626,0.00036919042438998727,9.654928176849704e-05,1.3881055092249757e-05,0.0012074679907022815
4659.0,0.004571632999613939,0.047659707795365096,0.00038057838677097713,9.823708489577978e-05,1.4285752905997133e-05,0.0012075314497918108
4660.0,0.00480024400030743,0.047659707795365096,0.0003916452095587831,0.00010006395401352384,1.5734568371051767e-05,0.0012076000248914876
4661.0,0.005380008999964048,0.04666735228789981,0.000377365639456017,0.0001021710087657429,6.392524653764197e-06,0.0012076846770109344
4662.0,0.00478664000002027,0.04666735228789981,0.000399422627002062,0.0001039773222301963,1.3106748053339202e-05,0.0012077152757251433
4663.0,0.005385607999869535,0.04588961192809386,0.00042420807780254254,0.00010612845592550751,1.8534815040727667e-05,0.0012077858635323117
4664.0,0.004858162999880733,0.04588961192809386,0.00042106085199265667,0.00010818932791333835,1.500546405366112e-05,0.0012078759086849521
4665.0,0.005364664999888191,0.04484154996447806,0.00043792577219213823,0.00011044817832884645,1.6676823359618306e-05,0.0012079564079727678
